time,V_actual,alpha_actual,q_actual,beta_actual,p_actual,r_actual,V_cmd,alpha_cmd,q_cmd,beta_cmd,p_cmd,r_cmd,throttle_cmd,elevator_cmd,aileron_cmd,rudder_cmd,throttle_actual,elevator_actual,aileron_actual,rudder_actual
14.1640,402.1119,-0.006830,0.005985,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7977,0.0632,0.0000,0.0000,0.7977,-0.0219,0.0000,0.0000
14.1680,402.1282,-0.006650,0.005975,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7977,0.0632,0.0000,0.0000,0.7977,-0.0219,0.0000,0.0000
14.1720,402.1447,-0.006470,0.005963,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7977,0.0628,0.0000,0.0000,0.7977,-0.0219,0.0000,0.0000
14.1760,402.1611,-0.006291,0.005949,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0628,0.0000,0.0000,0.7977,-0.0223,0.0000,0.0000
14.1800,402.1776,-0.006113,0.005939,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0628,0.0000,0.0000,0.7379,-0.0223,0.0000,0.0000
14.1840,402.1936,-0.005935,0.005926,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0624,0.0000,0.0000,0.7379,-0.0223,0.0000,0.0000
14.1880,402.2094,-0.005758,0.005910,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0624,0.0000,0.0000,0.7379,-0.0227,0.0000,0.0000
14.1920,402.2248,-0.005581,0.005897,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0624,0.0000,0.0000,0.7379,-0.0227,0.0000,0.0000
14.1960,402.2400,-0.005405,0.005881,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0620,0.0000,0.0000,0.7379,-0.0227,0.0000,0.0000
14.2000,402.2548,-0.005230,0.005861,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0620,0.0000,0.0000,0.7379,-0.0231,0.0000,0.0000
14.2040,402.2694,-0.005055,0.005845,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0620,0.0000,0.0000,0.7379,-0.0231,0.0000,0.0000
14.2080,402.2837,-0.004880,0.005826,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0616,0.0000,0.0000,0.7379,-0.0231,0.0000,0.0000
14.2120,402.2978,-0.004707,0.005803,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0616,0.0000,0.0000,0.7379,-0.0235,0.0000,0.0000
14.2160,402.3115,-0.004534,0.005784,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0616,0.0000,0.0000,0.7379,-0.0235,0.0000,0.0000
14.2200,402.3250,-0.004361,0.005762,0.000004,0.000000,-0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0612,0.0000,0.0000,0.7379,-0.0235,0.0000,0.0000
14.2240,402.3382,-0.004189,0.005737,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0612,0.0000,0.0000,0.7379,-0.0239,0.0000,0.0000
14.2280,402.3511,-0.004018,0.005714,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0612,0.0000,0.0000,0.7379,-0.0239,0.0000,0.0000
14.2320,402.3637,-0.003847,0.005689,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0608,0.0000,0.0000,0.7379,-0.0239,0.0000,0.0000
14.2360,402.3765,-0.003677,0.005663,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0608,0.0000,0.0000,0.7379,-0.0243,0.0000,0.0000
14.2400,402.3893,-0.003507,0.005640,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0608,0.0000,0.0000,0.7379,-0.0243,0.0000,0.0000
14.2440,402.4021,-0.003338,0.005616,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0604,0.0000,0.0000,0.7379,-0.0243,0.0000,0.0000
14.2480,402.4149,-0.003170,0.005591,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0604,0.0000,0.0000,0.7379,-0.0247,0.0000,0.0000
14.2520,402.4278,-0.003002,0.005569,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0604,0.0000,0.0000,0.7379,-0.0247,0.0000,0.0000
14.2560,402.4407,-0.002835,0.005547,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0600,0.0000,0.0000,0.7379,-0.0247,0.0000,0.0000
14.2600,402.4537,-0.002668,0.005522,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0600,0.0000,0.0000,0.7379,-0.0251,0.0000,0.0000
14.2640,402.4667,-0.002502,0.005502,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0600,0.0000,0.0000,0.7379,-0.0251,0.0000,0.0000
14.2680,402.4797,-0.002336,0.005480,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0595,0.0000,0.0000,0.7379,-0.0251,0.0000,0.0000
14.2720,402.4927,-0.002172,0.005457,0.000004,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0595,0.0000,0.0000,0.7379,-0.0255,0.0000,0.0000
14.2760,402.5058,-0.002007,0.005438,0.000003,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.7379,0.0595,0.0000,0.0000,0.7379,-0.0255,0.0000,0.0000
14.2800,402.5189,-0.001843,0.005418,0.000003,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0591,0.0000,0.0000,0.7379,-0.0255,0.0000,0.0000
14.2840,402.5320,-0.001680,0.005395,0.000003,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0591,0.0000,0.0000,0.6825,-0.0259,0.0000,0.0000
14.2880,402.5447,-0.001517,0.005376,0.000003,0.000000,-0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0591,0.0000,0.0000,0.6825,-0.0259,0.0000,0.0000
14.2920,402.5571,-0.001355,0.005354,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0587,0.0000,0.0000,0.6825,-0.0259,0.0000,0.0000
14.2960,402.5693,-0.001193,0.005329,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0587,0.0000,0.0000,0.6825,-0.0263,0.0000,0.0000
14.3000,402.5812,-0.001032,0.005308,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0587,0.0000,0.0000,0.6825,-0.0263,0.0000,0.0000
14.3040,402.5928,-0.000872,0.005283,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0583,0.0000,0.0000,0.6825,-0.0263,0.0000,0.0000
14.3080,402.6042,-0.000712,0.005256,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0583,0.0000,0.0000,0.6825,-0.0267,0.0000,0.0000
14.3120,402.6153,-0.000553,0.005232,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0583,0.0000,0.0000,0.6825,-0.0267,0.0000,0.0000
14.3160,402.6262,-0.000394,0.005205,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0579,0.0000,0.0000,0.6825,-0.0267,0.0000,0.0000
14.3200,402.6368,-0.000236,0.005176,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0579,0.0000,0.0000,0.6825,-0.0271,0.0000,0.0000
14.3240,402.6471,-0.000078,0.005150,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0579,0.0000,0.0000,0.6825,-0.0271,0.0000,0.0000
14.3280,402.6572,0.000079,0.005121,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0575,0.0000,0.0000,0.6825,-0.0271,0.0000,0.0000
14.3320,402.6671,0.000236,0.005089,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0575,0.0000,0.0000,0.6825,-0.0275,0.0000,0.0000
14.3360,402.6769,0.000392,0.005061,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0575,0.0000,0.0000,0.6825,-0.0275,0.0000,0.0000
14.3400,402.6867,0.000547,0.005032,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0571,0.0000,0.0000,0.6825,-0.0275,0.0000,0.0000
14.3440,402.6965,0.000702,0.005001,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0571,0.0000,0.0000,0.6825,-0.0279,0.0000,0.0000
14.3480,402.7063,0.000857,0.004974,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0571,0.0000,0.0000,0.6825,-0.0279,0.0000,0.0000
14.3520,402.7161,0.001011,0.004945,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0567,0.0000,0.0000,0.6825,-0.0279,0.0000,0.0000
14.3560,402.7259,0.001164,0.004915,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0567,0.0000,0.0000,0.6825,-0.0283,0.0000,0.0000
14.3600,402.7356,0.001317,0.004889,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0567,0.0000,0.0000,0.6825,-0.0283,0.0000,0.0000
14.3640,402.7454,0.001470,0.004861,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0563,0.0000,0.0000,0.6825,-0.0283,0.0000,0.0000
14.3680,402.7551,0.001621,0.004832,0.000003,0.000000,0.000000,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0563,0.0000,0.0000,0.6825,-0.0288,0.0000,0.0000
14.3720,402.7648,0.001773,0.004807,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0563,0.0000,0.0000,0.6825,-0.0288,0.0000,0.0000
14.3760,402.7745,0.001924,0.004780,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0559,0.0000,0.0000,0.6825,-0.0288,0.0000,0.0000
14.3800,402.7841,0.002074,0.004752,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6825,0.0559,0.0000,0.0000,0.6825,-0.0292,0.0000,0.0000
14.3840,402.7938,0.002224,0.004727,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0559,0.0000,0.0000,0.6825,-0.0292,0.0000,0.0000
14.3880,402.8034,0.002373,0.004701,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0555,0.0000,0.0000,0.6313,-0.0292,0.0000,0.0000
14.3920,402.8126,0.002522,0.004673,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0555,0.0000,0.0000,0.6313,-0.0296,0.0000,0.0000
14.3960,402.8216,0.002671,0.004647,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0555,0.0000,0.0000,0.6313,-0.0296,0.0000,0.0000
14.4000,402.8302,0.002818,0.004618,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0551,0.0000,0.0000,0.6313,-0.0296,0.0000,0.0000
14.4040,402.8386,0.002966,0.004587,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0551,0.0000,0.0000,0.6313,-0.0300,0.0000,0.0000
14.4080,402.8467,0.003113,0.004559,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0551,0.0000,0.0000,0.6313,-0.0300,0.0000,0.0000
14.4120,402.8545,0.003259,0.004528,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0547,0.0000,0.0000,0.6313,-0.0300,0.0000,0.0000
14.4160,402.8620,0.003405,0.004495,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0547,0.0000,0.0000,0.6313,-0.0304,0.0000,0.0000
14.4200,402.8692,0.003550,0.004465,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0547,0.0000,0.0000,0.6313,-0.0304,0.0000,0.0000
14.4240,402.8762,0.003695,0.004432,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0543,0.0000,0.0000,0.6313,-0.0304,0.0000,0.0000
14.4280,402.8829,0.003839,0.004396,0.000003,0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0543,0.0000,0.0000,0.6313,-0.0308,0.0000,0.0000
14.4320,402.8894,0.003983,0.004364,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0543,0.0000,0.0000,0.6313,-0.0308,0.0000,0.0000
14.4360,402.8957,0.004126,0.004330,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0538,0.0000,0.0000,0.6313,-0.0308,0.0000,0.0000
14.4400,402.9021,0.004269,0.004294,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0538,0.0000,0.0000,0.6313,-0.0312,0.0000,0.0000
14.4440,402.9085,0.004412,0.004263,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0538,0.0000,0.0000,0.6313,-0.0312,0.0000,0.0000
14.4480,402.9149,0.004553,0.004230,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0534,0.0000,0.0000,0.6313,-0.0312,0.0000,0.0000
14.4520,402.9213,0.004695,0.004196,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0534,0.0000,0.0000,0.6313,-0.0316,0.0000,0.0000
14.4560,402.9276,0.004835,0.004166,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0534,0.0000,0.0000,0.6313,-0.0316,0.0000,0.0000
14.4600,402.9339,0.004976,0.004134,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0530,0.0000,0.0000,0.6313,-0.0316,0.0000,0.0000
14.4640,402.9402,0.005115,0.004101,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0530,0.0000,0.0000,0.6313,-0.0320,0.0000,0.0000
14.4680,402.9465,0.005255,0.004072,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0530,0.0000,0.0000,0.6313,-0.0320,0.0000,0.0000
14.4720,402.9528,0.005394,0.004042,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0526,0.0000,0.0000,0.6313,-0.0320,0.0000,0.0000
14.4760,402.9591,0.005532,0.004010,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0526,0.0000,0.0000,0.6313,-0.0325,0.0000,0.0000
14.4800,402.9654,0.005670,0.003983,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0526,0.0000,0.0000,0.6313,-0.0325,0.0000,0.0000
14.4840,402.9716,0.005807,0.003954,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.6313,0.0522,0.0000,0.0000,0.6313,-0.0325,0.0000,0.0000
14.4880,402.9778,0.005944,0.003924,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0522,0.0000,0.0000,0.6313,-0.0329,0.0000,0.0000
14.4920,402.9840,0.006081,0.003898,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0522,0.0000,0.0000,0.5840,-0.0329,0.0000,0.0000
14.4960,402.9899,0.006217,0.003869,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0518,0.0000,0.0000,0.5840,-0.0329,0.0000,0.0000
14.5000,402.9954,0.006352,0.003838,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0518,0.0000,0.0000,0.5840,-0.0333,0.0000,0.0000
14.5040,403.0007,0.006487,0.003810,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0518,0.0000,0.0000,0.5840,-0.0333,0.0000,0.0000
14.5080,403.0058,0.006622,0.003780,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0513,0.0000,0.0000,0.5840,-0.0333,0.0000,0.0000
14.5120,403.0106,0.006756,0.003747,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0513,0.0000,0.0000,0.5840,-0.0337,0.0000,0.0000
14.5160,403.0151,0.006890,0.003718,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0513,0.0000,0.0000,0.5840,-0.0337,0.0000,0.0000
14.5200,403.0195,0.007023,0.003686,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0509,0.0000,0.0000,0.5840,-0.0337,0.0000,0.0000
14.5240,403.0235,0.007156,0.003651,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0509,0.0000,0.0000,0.5840,-0.0341,0.0000,0.0000
14.5280,403.0273,0.007288,0.003621,0.000003,-0.000000,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0509,0.0000,0.0000,0.5840,-0.0341,0.0000,0.0000
14.5320,403.0309,0.007420,0.003587,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0505,0.0000,0.0000,0.5840,-0.0341,0.0000,0.0000
14.5360,403.0342,0.007551,0.003552,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0505,0.0000,0.0000,0.5840,-0.0345,0.0000,0.0000
14.5400,403.0377,0.007682,0.003521,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0505,0.0000,0.0000,0.5840,-0.0345,0.0000,0.0000
14.5440,403.0411,0.007812,0.003488,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0501,0.0000,0.0000,0.5840,-0.0345,0.0000,0.0000
14.5480,403.0445,0.007942,0.003454,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0501,0.0000,0.0000,0.5840,-0.0349,0.0000,0.0000
14.5520,403.0480,0.008072,0.003424,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0501,0.0000,0.0000,0.5840,-0.0349,0.0000,0.0000
14.5560,403.0513,0.008201,0.003393,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0497,0.0000,0.0000,0.5840,-0.0349,0.0000,0.0000
14.5600,403.0547,0.008329,0.003361,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0497,0.0000,0.0000,0.5840,-0.0354,0.0000,0.0000
14.5640,403.0581,0.008457,0.003333,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0497,0.0000,0.0000,0.5840,-0.0354,0.0000,0.0000
14.5680,403.0615,0.008585,0.003304,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0493,0.0000,0.0000,0.5840,-0.0354,0.0000,0.0000
14.5720,403.0648,0.008712,0.003273,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0493,0.0000,0.0000,0.5840,-0.0358,0.0000,0.0000
14.5760,403.0681,0.008839,0.003246,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0493,0.0000,0.0000,0.5840,-0.0358,0.0000,0.0000
14.5800,403.0714,0.008965,0.003218,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0489,0.0000,0.0000,0.5840,-0.0358,0.0000,0.0000
14.5840,403.0747,0.009091,0.003189,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5840,0.0489,0.0000,0.0000,0.5840,-0.0362,0.0000,0.0000
14.5880,403.0780,0.009217,0.003164,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0489,0.0000,0.0000,0.5840,-0.0362,0.0000,0.0000
14.5920,403.0813,0.009342,0.003137,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0485,0.0000,0.0000,0.5402,-0.0362,0.0000,0.0000
14.5960,403.0842,0.009466,0.003109,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0485,0.0000,0.0000,0.5402,-0.0366,0.0000,0.0000
14.6000,403.0869,0.009590,0.003083,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0485,0.0000,0.0000,0.5402,-0.0366,0.0000,0.0000
14.6040,403.0894,0.009714,0.003055,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0481,0.0000,0.0000,0.5402,-0.0366,0.0000,0.0000
14.6080,403.0916,0.009837,0.003025,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0481,0.0000,0.0000,0.5402,-0.0370,0.0000,0.0000
14.6120,403.0936,0.009960,0.002998,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0481,0.0000,0.0000,0.5402,-0.0370,0.0000,0.0000
14.6160,403.0954,0.010083,0.002969,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0477,0.0000,0.0000,0.5402,-0.0370,0.0000,0.0000
14.6200,403.0970,0.010205,0.002938,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0477,0.0000,0.0000,0.5402,-0.0374,0.0000,0.0000
14.6240,403.0983,0.010327,0.002910,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0477,0.0000,0.0000,0.5402,-0.0374,0.0000,0.0000
14.6280,403.0994,0.010448,0.002880,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0472,0.0000,0.0000,0.5402,-0.0374,0.0000,0.0000
14.6320,403.1003,0.010569,0.002848,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0472,0.0000,0.0000,0.5402,-0.0378,0.0000,0.0000
14.6360,403.1012,0.010689,0.002820,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0472,0.0000,0.0000,0.5402,-0.0378,0.0000,0.0000
14.6400,403.1021,0.010809,0.002790,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0468,0.0000,0.0000,0.5402,-0.0378,0.0000,0.0000
14.6440,403.1030,0.010928,0.002759,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0468,0.0000,0.0000,0.5402,-0.0382,0.0000,0.0000
14.6480,403.1038,0.011048,0.002732,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0468,0.0000,0.0000,0.5402,-0.0382,0.0000,0.0000
14.6520,403.1047,0.011166,0.002704,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0464,0.0000,0.0000,0.5402,-0.0382,0.0000,0.0000
14.6560,403.1056,0.011285,0.002675,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0464,0.0000,0.0000,0.5402,-0.0386,0.0000,0.0000
14.6600,403.1064,0.011402,0.002650,0.000003,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0464,0.0000,0.0000,0.5402,-0.0386,0.0000,0.0000
14.6640,403.1072,0.011520,0.002623,0.000002,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0460,0.0000,0.0000,0.5402,-0.0386,0.0000,0.0000
14.6680,403.1081,0.011637,0.002595,0.000002,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0460,0.0000,0.0000,0.5402,-0.0390,0.0000,0.0000
14.6720,403.1089,0.011754,0.002572,0.000002,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0460,0.0000,0.0000,0.5402,-0.0390,0.0000,0.0000
14.6760,403.1097,0.011870,0.002546,0.000002,-0.000001,0.000001,400.0000,0.000000,0.000000,0.000000,0.000000,0.000000,0.5402,0.0456,0.0000,0.0000,0.5402,-0.0390,0.0000,0.0000
